model_name,trial_number,objective_pr_auc,default_precision,default_recall,default_f1_score,default_roc_auc,best_f1_precision,best_f1_recall,best_f1_score,minimum_business_cost,best_cost_precision,best_cost_recall,best_cost_f1_score,best_cost_false_negatives,best_cost_false_positives,run_id,status,start_time,end_time
extra_trees_balanced,1,0.7083509650183356,0.7411764705882353,0.7974683544303798,0.7682926829268293,0.9670215459789465,0.8051948051948052,0.7848101265822784,0.7948717948717948,78800.0,0.6274509803921569,0.810126582278481,0.7071823204419889,15.0,38.0,1c5692e32ed84b459ddf4a0b1b6b6d60,FINISHED,2026-06-18 13:45:42.508000+00:00,2026-06-18 13:46:01.547000+00:00
lightgbm_balanced,90,0.8563453517276784,0.9027777777777778,0.8227848101265823,0.8609271523178808,0.9734580697941682,0.9154929577464789,0.8227848101265823,0.8666666666666667,69100.0,0.616822429906542,0.8354430379746836,0.7096774193548387,13.0,41.0,7ff264c6d2744b40ba8381be8cc02cc7,FINISHED,2026-06-18 13:13:01.610000+00:00,2026-06-18 13:13:15.059000+00:00
lightgbm_balanced,92,0.852307269867286,0.9130434782608695,0.7974683544303798,0.8513513513513513,0.9786841453539656,0.9538461538461539,0.7848101265822784,0.8611111111111112,64500.0,0.5982142857142857,0.8481012658227848,0.7015706806282722,12.0,45.0,869282429edf4838834b44b64b9b85be,FINISHED,2026-06-18 13:13:28.114000+00:00,2026-06-18 13:13:40.861000+00:00
lightgbm_balanced,96,0.8514152948810109,0.9,0.7974683544303798,0.8456375838926175,0.972101532956193,0.9130434782608695,0.7974683544303798,0.8513513513513513,66500.0,0.8148148148148148,0.8354430379746836,0.825,13.0,15.0,b09d2ba270b149b9b265b812fcada758,FINISHED,2026-06-18 13:14:20.210000+00:00,2026-06-18 13:14:33.269000+00:00
lightgbm_balanced,91,0.8511522415023022,0.8873239436619719,0.7974683544303798,0.84,0.9768450987976214,0.9253731343283582,0.7848101265822784,0.8493150684931506,67300.0,0.7415730337078652,0.8354430379746836,0.7857142857142857,13.0,23.0,c84cecc0f79540acb7ba49e733e49ff5,FINISHED,2026-06-18 13:13:15.063000+00:00,2026-06-18 13:13:28.110000+00:00
lightgbm_balanced,38,0.8508092296139892,0.8873239436619719,0.7974683544303798,0.84,0.9750697746896662,0.9682539682539683,0.7721518987341772,0.8591549295774648,63200.0,0.6767676767676768,0.8481012658227848,0.7528089887640449,12.0,32.0,b22ce647f384410da581c01108d13bd9,FINISHED,2026-06-18 12:59:47.205000+00:00,2026-06-18 13:00:04.529000+00:00
lightgbm_balanced,46,0.8508073454639505,0.9130434782608695,0.7974683544303798,0.8513513513513513,0.9775677503193079,0.9264705882352942,0.7974683544303798,0.8571428571428571,71500.0,0.8125,0.8227848101265823,0.8176100628930818,14.0,15.0,5d076217c3664dffa5ceebbb95f33b52,FINISHED,2026-06-18 13:01:40.588000+00:00,2026-06-18 13:01:54.360000+00:00
lightgbm_balanced,39,0.8505914279613184,0.8873239436619719,0.7974683544303798,0.84,0.9764635988991877,0.9393939393939394,0.7848101265822784,0.8551724137931035,71300.0,0.8333333333333334,0.8227848101265823,0.8280254777070064,14.0,13.0,b64244f7938d47d9aa606dcd6acb590f,FINISHED,2026-06-18 13:00:04.536000+00:00,2026-06-18 13:00:19.702000+00:00
lightgbm_balanced,88,0.8499841249758587,0.875,0.7974683544303798,0.8344370860927153,0.979002479331944,0.9264705882352942,0.7974683544303798,0.8571428571428571,64600.0,0.5929203539823009,0.8481012658227848,0.6979166666666666,12.0,46.0,75de031e8dfd44d4b4a81327204b3b0e,FINISHED,2026-06-18 13:12:36.148000+00:00,2026-06-18 13:12:49.087000+00:00
lightgbm_balanced,85,0.8480840835292437,0.9014084507042254,0.810126582278481,0.8533333333333334,0.9761561172159134,0.9142857142857143,0.810126582278481,0.8590604026845637,70500.0,0.5454545454545454,0.8354430379746836,0.66,13.0,55.0,7953681a7e2a4b088cddf5ab9af06a74,FINISHED,2026-06-18 13:11:51.424000+00:00,2026-06-18 13:12:07.887000+00:00
lightgbm_balanced,93,0.8478621209537317,0.8648648648648649,0.810126582278481,0.8366013071895425,0.9750906444871734,0.9142857142857143,0.810126582278481,0.8590604026845637,69800.0,0.5789473684210527,0.8354430379746836,0.6839378238341969,13.0,48.0,32594bd854044769bf040f8ec2ee5a8a,FINISHED,2026-06-18 13:13:40.866000+00:00,2026-06-18 13:13:54.498000+00:00
lightgbm_balanced,87,0.8476307676055795,0.8985507246376812,0.7848101265822784,0.8378378378378378,0.9749971477943407,0.9253731343283582,0.7848101265822784,0.8493150684931506,68100.0,0.6804123711340206,0.8354430379746836,0.75,13.0,31.0,61f6e9f6c9a14d20927ac034438b01e4,FINISHED,2026-06-18 13:12:20.860000+00:00,2026-06-18 13:12:36.142000+00:00
lightgbm_balanced,79,0.8475837006419664,0.9253731343283582,0.7848101265822784,0.8493150684931506,0.9706757083904933,0.9393939393939394,0.7848101265822784,0.8551724137931035,80600.0,0.9130434782608695,0.7974683544303798,0.8513513513513513,16.0,6.0,c01f6b7c024d4f0899ebb8a72e8e8476,FINISHED,2026-06-18 13:10:18.332000+00:00,2026-06-18 13:10:32.789000+00:00
lightgbm_balanced,19,0.8474332140831863,0.9264705882352942,0.7974683544303798,0.8571428571428571,0.973914979227595,0.9264705882352942,0.7974683544303798,0.8571428571428571,66800.0,0.7857142857142857,0.8354430379746836,0.8098159509202454,13.0,18.0,8f520aa9cd2c4d9fa04f1f071ba84743,FINISHED,2026-06-18 12:54:17.343000+00:00,2026-06-18 12:54:32.832000+00:00
